transaction_id,customer_id,product_id,product_price,emi_duration_months,monthly_emi,interest_rate,customer_income,customer_credit_score,existing_emi,max_affordable_emi,affordability_ratio,affordability_score,risk_level,approved,transaction_date
T00210,C0037,RT0108,6890.0,3,2327.36,0.08,44643.58,634,15423.54,12893.3,0.1805,1.0,Low,True,2025-12-01
T00211,C0325,RT0141,339.0,3,114.51,0.08,26666.92,743,12015.71,4512.98,0.0254,1.0,Low,True,2025-11-14
T00212,C0047,RT0308,1429.0,3,490.69,0.18,61649.0,605,36094.23,10845.89,0.0452,1.0,Low,True,2025-07-27
T00213,C0104,RT0409,7899.0,12,690.78,0.09,34784.63,745,13096.78,6731.78,0.1026,1.0,Low,True,2025-10-20
T00214,C0201,RT0345,2999.0,3,1016.37,0.1,32903.38,684,14844.09,7680.95,0.1323,1.0,Low,True,2025-09-21
T00215,C0103,RT0068,36490.0,3,12366.62,0.1,32516.99,716,1336.9,11829.25,1.0454,0.9565,Low,True,2025-04-25
T00216,C0124,RT0203,24998.0,3,8541.85,0.15,31509.02,739,5236.17,9325.84,0.9159,1.042,Low,True,2025-04-27
T00217,C0437,RT0125,10189.0,18,602.58,0.08,22397.53,611,5478.01,5292.75,0.1139,1.0,Low,False,2026-02-04
T00218,C0355,RT0002,1999.0,12,177.61,0.12,30313.39,619,5491.44,9012.17,0.0197,1.0,Low,True,2025-06-04
T00219,C0446,RT0137,3119.0,3,1053.56,0.08,37774.47,622,8983.57,9070.74,0.1161,1.0,Low,True,2025-08-31
T00220,C0357,RT0312,1289.0,9,154.18,0.18,37146.0,659,4228.87,12640.25,0.0122,1.0,Low,True,2025-10-22
T00221,C0145,RT0105,4699.0,12,408.76,0.08,52024.84,804,6425.53,20744.35,0.0197,1.0,Low,True,2025-04-23
T00222,C0175,RT0096,3999.0,12,347.87,0.08,43274.34,750,17393.15,8338.86,0.0417,1.0,Low,True,2025-10-13
T00223,C0063,RT0191,12998.0,12,1173.18,0.15,37638.51,738,7902.86,10284.08,0.1141,1.0,Low,True,2025-12-25
T00224,C0183,RT0436,1349.0,9,155.57,0.09,26745.34,665,4812.3,9259.16,0.0168,1.0,Low,True,2025-05-27
T00225,C0321,RT0319,36564.23,24,1825.44,0.18,30109.29,757,7597.22,8592.66,0.2124,1.0,Low,False,2025-05-11
T00226,C0499,RT0168,20498.0,24,993.88,0.15,72182.81,739,24345.36,20572.54,0.0483,1.0,Low,False,2025-07-05
T00227,C0031,RT0373,499.0,24,23.03,0.1,38436.34,826,2950.78,17467.35,0.0013,1.0,Low,True,2026-02-08
T00228,C0069,RT0057,24990.0,12,2197.02,0.1,31747.07,850,11263.6,6985.43,0.3145,1.0,Low,True,2025-12-16
T00229,C0459,RT0020,2499.0,3,849.72,0.12,22498.76,551,6801.27,5822.35,0.1459,1.0,Low,True,2025-07-08
T00230,C0331,RT0135,149.0,18,8.81,0.08,43643.51,629,4537.83,17431.58,0.0005,1.0,Low,True,2025-08-05
T00231,C0360,RT0255,298.0,18,19.01,0.18,15271.26,635,4129.11,3924.63,0.0048,1.0,Low,True,2025-06-14
T00232,C0091,RT0311,1754.0,18,111.92,0.18,35718.95,658,28930.3,3156.29,0.0355,1.0,Low,True,2025-06-06
T00233,C0269,RT0260,299.0,12,27.41,0.18,89738.32,632,20620.74,33284.79,0.0008,1.0,Low,True,2025-09-04
T00234,C0043,RT0144,4799.0,6,818.6,0.08,18767.53,794,3283.87,7648.66,0.107,1.0,Low,True,2025-11-12
T00235,C0193,RT0125,10189.0,36,319.29,0.08,35839.18,635,11729.92,9085.37,0.0351,1.0,Low,True,2026-02-24
T00236,C0443,RT0257,802.0,6,140.77,0.18,30987.05,693,13044.41,7047.82,0.02,1.0,Low,True,2025-10-02
T00237,C0426,RT0316,899.0,6,157.8,0.18,45701.68,593,13076.02,10418.64,0.0151,1.0,Low,True,2025-07-29
T00238,C0122,RT0023,2799.0,18,170.69,0.12,13959.96,821,7013.42,3030.25,0.0563,1.0,Low,True,2025-10-10
T00239,C0046,RT0036,8259.0,24,388.78,0.12,31196.71,840,5034.46,11799.89,0.0329,1.0,Low,True,2025-04-13
T00240,C0265,RT0176,18498.0,9,2185.92,0.15,26813.21,796,7797.88,7121.37,0.307,1.0,Low,True,2025-12-02
T00241,C0344,RT0257,802.0,24,40.04,0.18,30309.17,795,6437.19,9741.1,0.0041,1.0,Low,True,2025-12-12
T00242,C0345,RT0255,298.0,18,19.01,0.18,16506.37,694,5416.7,5001.74,0.0038,1.0,Low,True,2026-02-23
T00243,C0367,RT0007,1449.0,3,492.69,0.12,42962.05,634,6945.49,12527.04,0.0393,1.0,Low,True,2025-06-14
T00244,C0158,RT0368,599.0,9,69.36,0.1,30199.63,684,14371.42,7057.82,0.0098,1.0,Low,True,2025-11-12
T00245,C0354,RT0081,24990.0,6,4287.32,0.1,54747.31,597,38059.31,7244.04,0.5918,1.2041,Low,True,2025-07-07
T00246,C0217,RT0347,1299.0,3,440.24,0.1,45217.43,753,11932.61,12302.7,0.0358,1.0,Low,True,2025-08-14
T00247,C0218,RT0365,499.0,24,23.03,0.1,25056.42,704,6693.86,6970.44,0.0033,1.0,Low,True,2026-02-16
T00248,C0287,RT0171,15557.0,9,1838.38,0.15,31588.81,696,5259.65,12426.28,0.1479,1.0,Low,True,2025-10-04
T00249,C0305,RT0384,1999.0,3,677.47,0.1,32659.65,736,6912.91,10082.05,0.0672,1.0,Low,True,2025-06-11
T00250,C0357,RT0428,775.0,9,89.37,0.09,37146.0,659,4228.87,12640.25,0.0071,1.0,Low,True,2025-04-20
T00251,C0287,RT0070,16790.0,18,1008.36,0.1,31588.81,696,5259.65,12426.28,0.0811,1.0,Low,True,2025-06-21
T00252,C0466,RT0312,1289.0,12,118.18,0.18,32140.09,645,2740.21,14567.28,0.0081,1.0,Low,True,2026-03-11
T00253,C0251,RT0265,679.0,6,119.18,0.18,27172.84,739,13897.18,5955.15,0.02,1.0,Low,True,2025-12-25
T00254,C0161,RT0054,30990.0,3,10502.64,0.1,24994.08,617,7305.73,5491.38,1.9126,0.5229,Medium,False,2025-11-16
T00255,C0270,RT0308,1429.0,6,250.83,0.18,25753.04,821,6428.22,8473.39,0.0296,1.0,Low,True,2025-12-28
T00256,C0470,RT0171,15557.0,18,970.52,0.15,86244.6,606,49464.94,16448.12,0.059,1.0,Low,True,2025-04-30
T00257,C0004,RT0240,49990.0,24,2353.2,0.12,28065.1,676,2579.95,7820.83,0.3009,1.0,Low,True,2026-01-01
T00258,C0243,RT0058,32999.0,24,1522.74,0.1,29533.11,622,6872.36,7311.74,0.2083,1.0,Low,True,2025-12-29
T00259,C0270,RT0015,298.0,3,101.33,0.12,25753.04,821,6428.22,8473.39,0.012,1.0,Low,True,2025-10-14
T00260,C0111,RT0249,41490.0,6,7159.03,0.12,8740.55,600,4527.81,1646.16,4.3489,0.2299,High,True,2026-01-10
T00261,C0342,RT0153,1699.0,6,289.81,0.08,36716.15,591,2980.32,15611.07,0.0186,1.0,Low,True,2025-12-01
T00262,C0441,RT0353,2099.0,12,184.54,0.1,60051.77,626,20668.47,14130.07,0.0131,1.0,Low,True,2026-02-15
T00263,C0031,RT0191,12998.0,12,1173.18,0.15,38436.34,826,2950.78,17467.35,0.0672,1.0,Low,True,2025-11-10
T00264,C0306,RT0115,6489.0,9,745.25,0.08,14288.75,734,6975.9,2673.84,0.2787,1.0,Low,True,2026-01-16
T00265,C0154,RT0024,2699.0,18,164.59,0.12,82081.23,650,40146.29,15383.73,0.0107,1.0,Low,True,2025-03-13
T00266,C0276,RT0321,489.0,24,24.41,0.18,42842.53,822,22109.43,7637.68,0.0032,1.0,Low,True,2026-02-24
T00267,C0042,RT0408,1699.0,36,54.03,0.09,18443.57,850,8799.92,4650.03,0.0116,1.0,Low,True,2025-06-14
T00268,C0153,RT0263,258.0,12,23.65,0.18,29738.03,654,11379.34,5745.73,0.0041,1.0,Low,True,2025-12-06
T00269,C0203,RT0351,3699.0,12,325.2,0.1,58487.16,758,17595.76,17653.15,0.0184,1.0,Low,True,2026-03-02
T00270,C0051,RT0090,11489.0,9,1319.48,0.08,34332.1,749,15208.87,8101.57,0.1629,1.0,Low,False,2025-11-15
T00271,C0432,RT0270,299.0,18,19.08,0.18,39149.55,802,12853.72,12000.26,0.0016,1.0,Low,True,2026-01-16
T00272,C0417,RT0017,1699.0,36,56.43,0.12,38429.1,671,4675.08,10358.64,0.0054,1.0,Low,True,2025-08-31
T00273,C0187,RT0296,899.0,12,82.42,0.18,12383.15,683,1303.14,4827.94,0.0171,1.0,Low,True,2025-03-22
T00274,C0023,RT0379,314.0,36,10.13,0.1,62412.8,589,7445.47,22111.62,0.0005,1.0,Low,True,2025-11-01
T00275,C0127,RT0066,32490.0,36,1048.36,0.1,131907.3,788,48388.13,26382.36,0.0397,1.0,Low,True,2025-04-23
T00276,C0148,RT0055,31390.0,18,1885.19,0.1,55203.48,797,10640.28,18226.59,0.1034,1.0,Low,True,2025-10-11
T00277,C0319,RT0036,8259.0,12,733.8,0.12,35639.67,774,6168.55,11352.99,0.0646,1.0,Low,True,2025-06-17
T00278,C0423,RT0408,1699.0,36,54.03,0.09,36357.07,482,9401.82,12746.42,0.0042,1.0,Low,True,2025-06-05
T00279,C0244,RT0194,15499.0,9,1831.53,0.15,37749.85,625,3841.56,11993.59,0.1527,1.0,Low,True,2025-05-20
T00280,C0322,RT0199,21999.0,6,3828.57,0.15,79530.67,742,13706.58,22913.78,0.1671,1.0,Low,True,2025-06-01
T00281,C0059,RT0208,60490.0,18,3688.8,0.12,43720.52,706,10945.84,11154.06,0.3307,1.0,Low,True,2025-11-06
T00282,C0388,RT0188,7789.0,6,1355.55,0.15,28741.26,680,8492.71,9756.57,0.1389,1.0,Low,True,2026-02-23
T00283,C0498,RT0175,13999.0,18,873.32,0.15,31020.34,746,8243.99,11103.39,0.0787,1.0,Low,True,2025-08-09
T00284,C0129,RT0057,24990.0,12,2197.02,0.1,16681.44,850,2082.87,7175.56,0.3062,1.0,Low,True,2025-05-31
T00285,C0391,RT0065,34790.0,9,4028.4,0.1,29989.16,668,2719.26,13532.73,0.2977,1.0,Low,True,2026-01-28
T00286,C0043,RT0396,1249.0,24,57.64,0.1,18767.53,794,3283.87,7648.66,0.0075,1.0,Low,True,2026-02-08
T00287,C0009,RT0256,284.0,18,18.12,0.18,35670.77,490,20394.39,7355.78,0.0025,1.0,Low,True,2026-01-08
T00288,C0023,RT0191,12998.0,36,450.58,0.15,62412.8,589,7445.47,22111.62,0.0204,1.0,Low,True,2025-12-04
T00289,C0416,RT0078,30490.0,36,983.83,0.1,22991.03,686,12825.89,4002.13,0.2458,1.0,Low,True,2025-08-19
T00290,C0139,RT0158,3299.0,9,378.88,0.08,32455.24,686,6722.34,8425.52,0.045,1.0,Low,True,2025-07-28
T00291,C0293,RT0036,8259.0,24,388.78,0.12,12577.31,670,3456.26,4397.45,0.0884,1.0,Low,True,2025-05-05
T00292,C0289,RT0390,349.0,3,118.28,0.1,33539.44,723,6214.02,9759.04,0.0121,1.0,Low,True,2025-10-30
T00293,C0321,RT0079,5044.05,24,232.76,0.1,30109.29,757,7597.22,8592.66,0.0271,1.0,Low,True,2025-12-03
T00294,C0104,RT0210,21990.0,36,730.38,0.12,34784.63,745,13096.78,6731.78,0.1085,1.0,Low,True,2025-09-29
T00295,C0090,RT0224,53200.0,18,3244.24,0.12,25544.82,668,7037.36,5874.22,0.5523,1.2239,Low,True,2025-05-14
T00296,C0252,RT0366,299.0,12,26.29,0.1,40271.02,683,9116.3,14925.27,0.0018,1.0,Low,True,2025-04-09
T00297,C0316,RT0209,28990.0,9,3384.3,0.12,11800.87,673,2190.25,3638.78,0.9301,1.035,Low,True,2025-12-11
T00298,C0351,RT0053,33990.0,36,1096.76,0.1,38967.82,755,7385.81,10752.37,0.102,1.0,Low,True,2025-03-20
T00299,C0138,RT0048,23940.0,12,2104.71,0.1,16862.55,739,12568.58,1643.85,1.2804,0.781,Low,True,2025-07-04
T00300,C0032,RT0015,298.0,3,101.33,0.12,37627.34,650,10433.56,12587.83,0.008,1.0,Low,True,2025-04-17
T00301,C0383,RT0156,10694.0,24,483.66,0.08,67942.79,644,1729.21,19995.32,0.0242,1.0,Low,True,2025-08-03
T00302,C0478,RT0395,365.0,24,16.84,0.1,56884.14,646,16285.38,19320.08,0.0009,1.0,Low,True,2025-09-14
T00303,C0184,RT0048,23940.0,36,772.48,0.1,12914.07,639,2645.87,4993.95,0.1547,1.0,Low,False,2025-04-05
T00304,C0180,RT0162,3989.0,24,180.41,0.08,28751.59,719,10324.42,7435.17,0.0243,1.0,Low,True,2025-12-30
T00305,C0397,RT0140,349.0,3,117.89,0.08,25092.25,776,8139.55,7608.05,0.0155,1.0,Low,True,2025-04-28
T00306,C0274,RT0069,16690.0,12,1467.32,0.1,31378.25,748,4345.37,12347.2,0.1188,1.0,Low,True,2025-07-06
T00307,C0348,RT0359,1999.0,24,92.24,0.1,34832.63,667,22706.71,5091.58,0.0181,1.0,Low,True,2025-12-28
T00308,C0482,RT0200,28679.0,18,1789.13,0.15,37005.18,715,12563.71,9771.54,0.1831,1.0,Low,True,2025-08-13
T00309,C0377,RT0283,374.0,18,23.86,0.18,61857.34,626,6231.07,18237.12,0.0013,1.0,Low,True,2025-03-26
T00310,C0207,RT0139,1897.0,36,59.45,0.08,8024.41,844,4734.57,1528.16,0.0389,1.0,Low,True,2025-10-07
T00311,C0314,RT0146,25499.59,24,1153.28,0.08,32440.78,820,3643.15,10944.32,0.1054,1.0,Low,True,2025-09-17
T00312,C0021,RT0395,365.0,6,62.62,0.1,32476.39,737,9592.51,10760.62,0.0058,1.0,Low,True,2025-05-19
T00313,C0263,RT0278,779.0,9,93.18,0.18,41786.07,729,25244.92,6455.33,0.0144,1.0,Low,True,2025-05-19
T00314,C0316,RT0012,990.0,12,87.96,0.12,11800.87,673,2190.25,3638.78,0.0242,1.0,Low,True,2025-09-07
T00315,C0253,RT0442,636.0,3,215.19,0.09,18595.91,651,8523.95,4682.94,0.046,1.0,Low,True,2025-11-08
T00316,C0091,RT0132,349.0,18,20.64,0.08,35718.95,658,28930.3,3156.29,0.0065,1.0,Low,True,2025-12-10
T00317,C0367,RT0349,12499.0,12,1098.86,0.1,42962.05,634,6945.49,12527.04,0.0877,1.0,Low,True,2025-11-07
T00318,C0110,RT0253,1199.0,6,210.45,0.18,42697.69,567,8402.72,14355.53,0.0147,1.0,Low,True,2025-06-15
T00319,C0049,RT0267,299.0,18,19.08,0.18,43621.23,658,2466.74,13929.06,0.0014,1.0,Low,False,2025-03-25
T00320,C0426,RT0160,1899.0,24,85.89,0.08,45701.68,593,13076.02,10418.64,0.0082,1.0,Low,True,2025-12-19
T00321,C0329,RT0071,15990.0,18,960.31,0.1,19144.53,780,1022.8,5688.03,0.1688,1.0,Low,True,2025-08-28
T00322,C0129,RT0170,19999.0,24,969.68,0.15,16681.44,850,2082.87,7175.56,0.1351,1.0,Low,True,2025-07-12
T00323,C0279,RT0238,28990.0,12,2575.73,0.12,30712.69,824,15818.05,4926.23,0.5229,1.2386,Low,True,2025-08-09
T00324,C0296,RT0178,7999.0,18,499.02,0.15,52650.43,648,12128.6,14056.42,0.0355,1.0,Low,True,2026-02-26
T00325,C0320,RT0313,1177.0,24,58.76,0.18,49902.72,541,27954.18,8316.62,0.0071,1.0,Low,True,2025-10-02
T00326,C0274,RT0197,7999.0,24,387.84,0.15,31378.25,748,4345.37,12347.2,0.0314,1.0,Low,True,2025-04-10
T00327,C0044,RT0327,3699.0,12,325.2,0.1,20980.05,652,5449.72,7298.16,0.0446,1.0,Low,True,2026-02-21
T00328,C0371,RT0146,25499.59,18,1508.05,0.08,34136.88,660,8940.13,11634.98,0.1296,1.0,Low,True,2025-12-03
T00329,C0156,RT0264,299.0,9,35.76,0.18,39931.63,848,5195.02,13087.59,0.0027,1.0,Low,True,2025-06-25
T00330,C0413,RT0256,284.0,12,26.04,0.18,54234.05,607,21695.84,11386.71,0.0023,1.0,Low,True,2025-08-30
T00331,C0222,RT0280,249.0,3,85.5,0.18,33593.55,671,4977.17,8836.16,0.0097,1.0,Low,True,2025-12-15
T00332,C0378,RT0327,3699.0,3,1253.61,0.1,25214.33,594,14960.56,4112.83,0.3048,1.0,Low,True,2025-09-28
T00333,C0130,RT0369,180.0,9,20.84,0.1,22983.24,826,3419.81,6787.11,0.0031,1.0,Low,True,2025-03-22
T00334,C0021,RT0217,399990.0,6,69017.62,0.12,32476.39,737,9592.51,10760.62,6.4139,0.1559,High,False,2025-06-26
T00335,C0022,RT0233,11990.0,12,1065.3,0.12,53558.24,730,7108.49,15236.3,0.0699,1.0,Low,True,2025-10-07
T00336,C0364,RT0199,21999.0,24,1066.66,0.15,29162.15,614,12566.91,5249.32,0.2032,1.0,Low,True,2026-01-04
T00337,C0338,RT0163,229900.0,3,78557.1,0.15,26341.55,720,10009.67,7151.11,10.9853,0.091,High,True,2026-02-11
T00338,C0208,RT0207,83990.0,9,9805.02,0.12,53695.87,659,25598.87,11966.83,0.8194,1.0903,Low,True,2025-09-08
T00339,C0132,RT0407,1999.0,9,230.52,0.09,21262.56,643,9460.35,4596.26,0.0502,1.0,Low,True,2025-12-29
T00340,C0074,RT0073,11490.0,6,1971.24,0.1,87758.45,748,4353.88,29933.33,0.0659,1.0,Low,True,2025-10-11
T00341,C0216,RT0124,12999.0,3,4390.9,0.08,20600.94,762,5868.96,6415.9,0.6844,1.1578,Low,True,2026-03-02
T00342,C0234,RT0041,999.0,6,172.38,0.12,64011.1,679,6813.7,18056.71,0.0095,1.0,Low,False,2025-07-03
T00343,C0415,RT0234,19990.0,36,663.95,0.12,40031.47,767,9304.12,10458.33,0.0635,1.0,Low,True,2025-12-05
T00344,C0130,RT0371,549.0,36,17.71,0.1,22983.24,826,3419.81,6787.11,0.0026,1.0,Low,True,2025-10-22
T00345,C0206,RT0303,749.0,12,68.67,0.18,37845.08,684,17674.35,10000.57,0.0069,1.0,Low,True,2025-10-14
T00346,C0344,RT0059,26490.0,12,2328.89,0.1,30309.17,795,6437.19,9741.1,0.2391,1.0,Low,True,2025-06-10
T00347,C0267,RT0307,1892.0,3,649.68,0.18,45644.58,756,24070.23,9149.57,0.071,1.0,Low,True,2025-09-03
T00348,C0266,RT0392,749.0,18,44.98,0.1,25735.87,801,12970.5,5883.55,0.0076,1.0,Low,True,2025-04-30
T00349,C0440,RT0319,36564.23,9,4373.44,0.18,20566.33,822,6338.01,5158.72,0.8478,1.0761,Low,True,2026-02-04
T00350,C0378,RT0312,1289.0,36,46.6,0.18,25214.33,594,14960.56,4112.83,0.0113,1.0,Low,False,2025-06-11
T00351,C0394,RT0150,1649.0,6,281.28,0.08,21752.93,585,3398.46,6765.2,0.0416,1.0,Low,True,2025-07-16
T00352,C0060,RT0042,1299.0,3,441.69,0.12,38440.42,850,16677.6,8440.21,0.0523,1.0,Low,True,2025-12-22
T00353,C0415,RT0050,33990.0,3,11519.36,0.1,40031.47,767,9304.12,10458.33,1.1015,0.9079,Low,True,2025-10-31
T00354,C0213,RT0205,93499.0,3,31948.72,0.15,42760.6,749,5348.82,15770.95,2.0258,0.4936,Medium,True,2025-07-22
T00355,C0386,RT0018,799.0,36,26.54,0.12,24466.9,601,876.57,7361.25,0.0036,1.0,Low,True,2025-11-24
T00356,C0118,RT0284,1077.0,3,369.82,0.18,52090.25,803,12450.71,14797.14,0.025,1.0,Low,True,2025-05-03
T00357,C0274,RT0351,3699.0,9,428.31,0.1,31378.25,748,4345.37,12347.2,0.0347,1.0,Low,True,2025-10-25
T00358,C0300,RT0008,899.0,12,79.88,0.12,54850.93,769,21640.83,15838.48,0.005,1.0,Low,True,2025-03-13
T00359,C0112,RT0127,33582.65,18,1986.09,0.08,12738.97,679,3881.8,2954.08,0.6723,1.1638,Low,True,2025-09-16
T00360,C0390,RT0102,3514.0,36,110.12,0.08,23528.51,733,3268.57,6239.3,0.0176,1.0,Low,False,2025-07-07
T00361,C0419,RT0416,1999.0,18,119.14,0.09,73884.04,764,22072.64,25728.99,0.0046,1.0,Low,True,2025-10-13
T00362,C0054,RT0192,9498.0,9,1122.38,0.15,36255.71,589,21205.92,4975.04,0.2256,1.0,Low,True,2025-05-15
T00363,C0426,RT0080,15990.0,12,1405.78,0.1,45701.68,593,13076.02,10418.64,0.1349,1.0,Low,True,2025-06-23
T00364,C0404,RT0240,49990.0,3,16997.71,0.12,38119.65,673,10304.54,11878.85,1.4309,0.6989,Medium,True,2025-11-09
T00365,C0201,RT0274,379.0,24,18.92,0.18,32903.38,684,14844.09,7680.95,0.0025,1.0,Low,True,2025-09-15
T00366,C0046,RT0135,149.0,18,8.81,0.08,31196.71,840,5034.46,11799.89,0.0007,1.0,Low,True,2026-03-10
T00367,C0073,RT0209,28990.0,6,5002.18,0.12,21151.55,747,8561.13,5835.52,0.8572,1.0714,Low,True,2025-11-26
T00368,C0405,RT0017,1699.0,9,198.34,0.12,23929.3,549,5933.76,7987.3,0.0248,1.0,Low,True,2025-08-25
T00369,C0499,RT0290,899.0,24,44.88,0.18,72182.81,739,24345.36,20572.54,0.0022,1.0,Low,True,2025-10-16
T00370,C0308,RT0150,1649.0,36,51.67,0.08,42960.47,697,6866.05,14886.7,0.0035,1.0,Low,True,2025-04-05
T00371,C0232,RT0164,102900.0,24,4989.28,0.15,52590.75,693,19396.93,13426.96,0.3716,1.0,Low,True,2025-12-18
T00372,C0381,RT0271,469.0,18,29.92,0.18,30173.18,642,9883.95,7833.82,0.0038,1.0,Low,True,2025-11-15
T00373,C0413,RT0137,3119.0,24,141.06,0.08,54234.05,607,21695.84,11386.71,0.0124,1.0,Low,True,2026-01-19
T00374,C0005,RT0290,899.0,12,82.42,0.18,40313.1,593,10997.75,9313.44,0.0088,1.0,Low,True,2025-07-12
T00375,C0127,RT0362,3199.0,18,192.12,0.1,131907.3,788,48388.13,26382.36,0.0073,1.0,Low,True,2025-05-14
T00376,C0195,RT0288,699.0,12,64.08,0.18,34418.48,574,3608.02,13938.05,0.0046,1.0,Low,True,2025-05-25
T00377,C0231,RT0116,5499.0,9,631.55,0.08,9876.3,734,2326.68,2493.78,0.2532,1.0,Low,True,2026-02-11
T00378,C0077,RT0241,1799.0,9,210.02,0.12,41275.11,833,17993.56,9400.71,0.0223,1.0,Low,True,2026-01-21
T00379,C0427,RT0013,319.0,6,55.04,0.12,28584.52,850,4931.17,9352.46,0.0059,1.0,Low,True,2025-06-26
T00380,C0403,RT0064,30990.0,36,999.96,0.1,77965.03,715,37622.67,15922.61,0.0628,1.0,Low,False,2025-10-30
T00381,C0428,RT0337,3799.0,12,333.99,0.1,58003.12,574,18892.32,13915.69,0.024,1.0,Low,True,2026-02-15
T00382,C0172,RT0395,365.0,3,123.7,0.1,11848.72,670,3451.89,3612.56,0.0342,1.0,Low,True,2025-10-09
T00383,C0483,RT0309,1609.0,12,147.51,0.18,31201.39,827,13675.71,7406.76,0.0199,1.0,Low,True,2025-09-15
T00384,C0427,RT0133,899.0,36,28.17,0.08,28584.52,850,4931.17,9352.46,0.003,1.0,Low,True,2025-06-07
T00385,C0280,RT0377,599.0,12,52.66,0.1,167874.76,825,34742.15,42191.46,0.0012,1.0,Low,True,2025-11-16
T00386,C0307,RT0320,1609.0,12,147.51,0.18,18059.75,694,5515.5,4728.21,0.0312,1.0,Low,True,2025-04-30
T00387,C0194,RT0092,11989.0,24,542.23,0.08,28628.2,827,10917.13,6425.46,0.0844,1.0,Low,True,2025-08-23
T00388,C0190,RT0247,15990.0,6,2759.05,0.12,52382.33,773,26027.26,12241.52,0.2254,1.0,Low,True,2025-03-13
T00389,C0153,RT0092,11989.0,6,2045.05,0.08,29738.03,654,11379.34,5745.73,0.3559,1.0,Low,True,2026-02-14
T00390,C0160,RT0022,1599.0,6,275.9,0.12,23857.63,675,11929.71,3727.84,0.074,1.0,Low,True,2025-11-20
T00391,C0208,RT0412,999.0,9,115.2,0.09,53695.87,659,25598.87,11966.83,0.0096,1.0,Low,False,2025-08-04
T00392,C0468,RT0011,649.0,18,39.58,0.12,30658.27,758,9263.01,9550.3,0.0041,1.0,Low,False,2025-08-22
T00393,C0183,RT0266,659.0,9,78.82,0.18,26745.34,665,4812.3,9259.16,0.0085,1.0,Low,True,2025-10-13
T00394,C0306,RT0235,21990.0,6,3794.34,0.12,14288.75,734,6975.9,2673.84,1.4191,0.7047,Low,True,2025-10-22
T00395,C0421,RT0262,802.0,24,40.04,0.18,24620.0,674,2506.14,6887.99,0.0058,1.0,Low,True,2025-08-23
T00396,C0179,RT0326,2899.0,6,497.36,0.1,58404.83,691,13503.1,21154.97,0.0235,1.0,Low,False,2025-10-16
T00397,C0023,RT0023,2799.0,6,482.96,0.12,62412.8,589,7445.47,22111.62,0.0218,1.0,Low,True,2025-04-28
T00398,C0062,RT0278,779.0,6,136.73,0.18,38093.93,666,7082.26,10244.24,0.0133,1.0,Low,True,2026-01-12
T00399,C0336,RT0397,607.0,6,104.14,0.1,64275.04,784,19839.11,18833.48,0.0055,1.0,Low,True,2025-05-29
T00400,C0430,RT0391,999.0,9,115.68,0.1,33528.71,767,9423.56,8473.6,0.0137,1.0,Low,True,2025-03-25
T00401,C0267,RT0311,1754.0,18,111.92,0.18,45644.58,756,24070.23,9149.57,0.0122,1.0,Low,True,2026-01-24
T00402,C0417,RT0326,2899.0,6,497.36,0.1,38429.1,671,4675.08,10358.64,0.048,1.0,Low,False,2025-08-27
T00403,C0466,RT0039,399.0,9,46.58,0.12,32140.09,645,2740.21,14567.28,0.0032,1.0,Low,True,2026-02-02
T00404,C0431,RT0350,23999.0,6,4117.3,0.1,48010.17,850,5949.04,16810.43,0.2449,1.0,Low,True,2025-08-03
T00405,C0086,RT0074,25690.0,3,8706.45,0.1,42486.05,677,5771.74,11323.38,0.7689,1.1156,Low,True,2025-12-31
T00406,C0063,RT0044,850.0,9,99.23,0.12,37638.51,738,7902.86,10284.08,0.0096,1.0,Low,True,2025-08-14
T00407,C0208,RT0200,28679.0,12,2588.52,0.15,53695.87,659,25598.87,11966.83,0.2163,1.0,Low,True,2025-08-06
T00408,C0324,RT0347,1299.0,12,114.2,0.1,49149.0,784,7177.57,16179.87,0.0071,1.0,Low,True,2025-08-19
T00409,C0255,RT0298,699.0,36,25.27,0.18,31587.56,763,12395.5,6946.78,0.0036,1.0,Low,True,2025-05-09
T00410,C0177,RT0386,1159.0,24,53.48,0.1,52543.95,625,18874.39,14839.43,0.0036,1.0,Low,True,2025-06-03
T00411,C0253,RT0004,699.0,6,120.61,0.12,18595.91,651,8523.95,4682.94,0.0258,1.0,Low,True,2025-04-14
T00412,C0271,RT0075,16990.0,18,1020.37,0.1,20175.06,747,5165.22,6949.38,0.1468,1.0,Low,True,2025-11-10
T00413,C0290,RT0199,21999.0,24,1066.66,0.15,30485.02,657,9950.41,6879.6,0.155,1.0,Low,True,2025-06-20
T00414,C0379,RT0015,298.0,3,101.33,0.12,33165.83,779,12345.14,9661.85,0.0105,1.0,Low,False,2025-09-22
T00415,C0326,RT0392,749.0,9,86.73,0.1,50600.86,746,7532.33,18747.59,0.0046,1.0,Low,True,2025-10-15
T00416,C0202,RT0108,6890.0,24,311.62,0.08,59981.01,775,7939.9,23985.1,0.013,1.0,Low,True,2025-04-03
T00417,C0462,RT0098,5398.0,24,244.14,0.08,97382.85,782,47686.04,20569.48,0.0119,1.0,Low,True,2026-03-08
T00418,C0218,RT0004,699.0,36,23.22,0.12,25056.42,704,6693.86,6970.44,0.0033,1.0,Low,True,2025-09-06
T00419,C0087,RT0078,30490.0,6,5230.91,0.1,78845.87,778,8490.38,35053.48,0.1492,1.0,Low,True,2026-01-15
